facet_id,facet_name,row_kind,source_ref,source_construct,domain,subdomain,facet_type,value_polarity,text_observability,applicability_scope,score_scale,score_anchors_json,definition,embedding_text,difficulty,domain_confidence,needs_review,version
K0374,Decision-Making Confidence,facet,,,personality_trait,general_trait,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Decision-Making Confidence'."", ""-1"": ""Mild lack of 'Decision-Making Confidence'."", ""0"": ""'Decision-Making Confidence' not expressed / neutral."", ""1"": ""Moderate 'Decision-Making Confidence'."", ""2"": ""Strong, exemplary 'Decision-Making Confidence'.""}",Degree to which the turn exhibits 'Decision-Making Confidence' (personality trait).,Decision-Making Confidence | personality trait | Degree to which the turn exhibits 'Decision-Making Confidence' (personality trait).,easy,medium,False,2026.06.0
K0375,Alignment with societal roles,facet,,,personality_trait,general_trait,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Alignment with societal roles'."", ""-1"": ""Mild lack of 'Alignment with societal roles'."", ""0"": ""'Alignment with societal roles' not expressed / neutral."", ""1"": ""Moderate 'Alignment with societal roles'."", ""2"": ""Strong, exemplary 'Alignment with societal roles'.""}",Degree to which the turn exhibits 'Alignment with societal roles' (personality trait).,Alignment with societal roles | personality trait | Degree to which the turn exhibits 'Alignment with societal roles' (personality trait).,medium,low,True,2026.06.0
K0376,Belief in interconnections,facet,,Connectedness,social_relational,Connectedness,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Belief in interconnections'."", ""-1"": ""Mild lack of 'Belief in interconnections'."", ""0"": ""'Belief in interconnections' not expressed / neutral."", ""1"": ""Moderate 'Belief in interconnections'."", ""2"": ""Strong, exemplary 'Belief in interconnections'.""}",Degree to which the turn exhibits 'Belief in interconnections' (social relational).,Belief in interconnections | Connectedness | social relational | Degree to which the turn exhibits 'Belief in interconnections' (social relational).,easy,medium,False,2026.06.0
K0377,Quirkiness,facet,,,personality_trait,general_trait,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Quirkiness'."", ""-1"": ""Mild lack of 'Quirkiness'."", ""0"": ""'Quirkiness' not expressed / neutral."", ""1"": ""Moderate 'Quirkiness'."", ""2"": ""Strong, exemplary 'Quirkiness'.""}",Degree to which the turn exhibits 'Quirkiness' (personality trait).,Quirkiness | personality trait | Degree to which the turn exhibits 'Quirkiness' (personality trait).,easy,medium,False,2026.06.0
K0378,Creative resilience,facet,,,personality_trait,general_trait,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Creative resilience'."", ""-1"": ""Mild lack of 'Creative resilience'."", ""0"": ""'Creative resilience' not expressed / neutral."", ""1"": ""Moderate 'Creative resilience'."", ""2"": ""Strong, exemplary 'Creative resilience'.""}",Degree to which the turn exhibits 'Creative resilience' (personality trait).,Creative resilience | personality trait | Degree to which the turn exhibits 'Creative resilience' (personality trait).,easy,medium,False,2026.06.0
K0379,Rapid cognitive processing,facet,,,personality_trait,general_trait,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Rapid cognitive processing'."", ""-1"": ""Mild lack of 'Rapid cognitive processing'."", ""0"": ""'Rapid cognitive processing' not expressed / neutral."", ""1"": ""Moderate 'Rapid cognitive processing'."", ""2"": ""Strong, exemplary 'Rapid cognitive processing'.""}",Degree to which the turn exhibits 'Rapid cognitive processing' (personality trait).,Rapid cognitive processing | personality trait | Degree to which the turn exhibits 'Rapid cognitive processing' (personality trait).,medium,low,True,2026.06.0
K0380,Cordiality,facet,,,personality_trait,general_trait,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Cordiality'."", ""-1"": ""Mild lack of 'Cordiality'."", ""0"": ""'Cordiality' not expressed / neutral."", ""1"": ""Moderate 'Cordiality'."", ""2"": ""Strong, exemplary 'Cordiality'.""}",Degree to which the turn exhibits 'Cordiality' (personality trait).,Cordiality | personality trait | Degree to which the turn exhibits 'Cordiality' (personality trait).,easy,medium,False,2026.06.0
K0381,Types of Mindfulness Techniques Used,facet,,,personality_trait,general_trait,qualitative_trait,positive,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Types of Mindfulness Techniques Used'."", ""-1"": ""Mild lack of 'Types of Mindfulness Techniques Used'."", ""0"": ""'Types of Mindfulness Techniques Used' not expressed / neutral."", ""1"": ""Moderate 'Types of Mindfulness Techniques Used'."", ""2"": ""Strong, exemplary 'Types of Mindfulness Techniques Used'.""}",Degree to which the turn exhibits 'Types of Mindfulness Techniques Used' (personality trait).,Types of Mindfulness Techniques Used | personality trait | Degree to which the turn exhibits 'Types of Mindfulness Techniques Used' (personality trait).,medium,low,True,2026.06.0
K0382,Economic reasoning,facet,,,cognitive_numerical,cognitive_numerical,level_score,neutral,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Very low 'Economic reasoning'."", ""-1"": ""Below-average 'Economic reasoning'."", ""0"": ""Average or not evidenced 'Economic reasoning'."", ""1"": ""Above-average 'Economic reasoning'."", ""2"": ""Very high 'Economic reasoning'.""}",Degree to which the turn exhibits 'Economic reasoning' (cognitive numerical).,Economic reasoning | cognitive numerical | Degree to which the turn exhibits 'Economic reasoning' (cognitive numerical).,easy,medium,False,2026.06.0
K0383,Conformity,facet,,,personality_trait,general_trait,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Conformity'."", ""-1"": ""Mild lack of 'Conformity'."", ""0"": ""'Conformity' not expressed / neutral."", ""1"": ""Moderate 'Conformity'."", ""2"": ""Strong, exemplary 'Conformity'.""}",Degree to which the turn exhibits 'Conformity' (personality trait).,Conformity | personality trait | Degree to which the turn exhibits 'Conformity' (personality trait).,easy,medium,False,2026.06.0
K0384,Pet-enrichment activities count,facet,,,lifestyle_behavior,lifestyle_behavior,frequency_count,neutral,requires_external_data,rare,"-2,-1,0,1,2","{""-2"": ""No evidence; 'Pet-enrichment activities count' never indicated."", ""-1"": ""Rare / minimal indication of 'Pet-enrichment activities count'."", ""0"": ""Unstated or moderate level of 'Pet-enrichment activities count'."", ""1"": ""Frequent / clear indication of 'Pet-enrichment activities count'."", ""2"": ""Very high / extreme 'Pet-enrichment activities count'.""}",Degree to which the turn reveals the frequency/amount of 'Pet-enrichment activities count' (lifestyle behavior).,Pet-enrichment activities count | lifestyle behavior | Degree to which the turn reveals the frequency/amount of 'Pet-enrichment activities count' (lifestyle behavior).,hard,medium,True,2026.06.0
K0385,Aestheticism,facet,,,personality_trait,general_trait,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Aestheticism'."", ""-1"": ""Mild lack of 'Aestheticism'."", ""0"": ""'Aestheticism' not expressed / neutral."", ""1"": ""Moderate 'Aestheticism'."", ""2"": ""Strong, exemplary 'Aestheticism'.""}",Degree to which the turn exhibits 'Aestheticism' (personality trait).,Aestheticism | personality trait | Degree to which the turn exhibits 'Aestheticism' (personality trait).,easy,medium,False,2026.06.0
K0386,Type of Support Preferred (Emotional vs. Practical),facet,,,emotion_affect,emotion_affect,qualitative_trait,bipolar,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Type of Support Preferred (Emotional vs. Practical)'."", ""-1"": ""Mild lack of 'Type of Support Preferred (Emotional vs. Practical)'."", ""0"": ""'Type of Support Preferred (Emotional vs. Practical)' not expressed / neutral."", ""1"": ""Moderate 'Type of Support Preferred (Emotional vs. Practical)'."", ""2"": ""Strong, exemplary 'Type of Support Preferred (Emotional vs. Practical)'.""}",Degree to which the turn exhibits 'Type of Support Preferred (Emotional vs. Practical)' (emotion affect).,Type of Support Preferred (Emotional vs. Practical) | emotion affect | Degree to which the turn exhibits 'Type of Support Preferred (Emotional vs. Practical)' (emotion affect).,easy,medium,False,2026.06.0
K0387,Mental Arithmetic Speed,facet,,,cognitive_numerical,cognitive_numerical,level_score,neutral,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Very low 'Mental Arithmetic Speed'."", ""-1"": ""Below-average 'Mental Arithmetic Speed'."", ""0"": ""Average or not evidenced 'Mental Arithmetic Speed'."", ""1"": ""Above-average 'Mental Arithmetic Speed'."", ""2"": ""Very high 'Mental Arithmetic Speed'.""}",Degree to which the turn exhibits 'Mental Arithmetic Speed' (cognitive numerical).,Mental Arithmetic Speed | cognitive numerical | Degree to which the turn exhibits 'Mental Arithmetic Speed' (cognitive numerical).,easy,medium,False,2026.06.0
K0388,Resistance to anger,facet,,Patience,emotion_affect,Patience,qualitative_trait,negative,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Strong opposite of 'Resistance to anger' (very desirable here)."", ""-1"": ""Mild absence of 'Resistance to anger'."", ""0"": ""'Resistance to anger' not expressed in this turn."", ""1"": ""Moderate 'Resistance to anger' present."", ""2"": ""Strong, clear 'Resistance to anger' (undesirable).""}",Degree to which the turn exhibits 'Resistance to anger' (emotion affect).,Resistance to anger | Patience | emotion affect | Degree to which the turn exhibits 'Resistance to anger' (emotion affect).,easy,medium,False,2026.06.0
K0389,Flawlessness,facet,,,personality_trait,general_trait,qualitative_trait,negative,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Strong opposite of 'Flawlessness' (very desirable here)."", ""-1"": ""Mild absence of 'Flawlessness'."", ""0"": ""'Flawlessness' not expressed in this turn."", ""1"": ""Moderate 'Flawlessness' present."", ""2"": ""Strong, clear 'Flawlessness' (undesirable).""}",Degree to which the turn exhibits 'Flawlessness' (personality trait).,Flawlessness | personality trait | Degree to which the turn exhibits 'Flawlessness' (personality trait).,easy,medium,False,2026.06.0
K0390,Self-Efficacy,facet,,,personality_trait,personality_trait,qualitative_trait,positive,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Self-Efficacy'."", ""-1"": ""Mild lack of 'Self-Efficacy'."", ""0"": ""'Self-Efficacy' not expressed / neutral."", ""1"": ""Moderate 'Self-Efficacy'."", ""2"": ""Strong, exemplary 'Self-Efficacy'.""}",Degree to which the turn exhibits 'Self-Efficacy' (personality trait).,Self-Efficacy | personality trait | Degree to which the turn exhibits 'Self-Efficacy' (personality trait).,easy,medium,False,2026.06.0
K0391,Computer Skills,category_header,,,cognitive_numerical,cognitive_numerical,qualitative_trait,neutral,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Computer Skills'."", ""-1"": ""Mild lack of 'Computer Skills'."", ""0"": ""'Computer Skills' not expressed / neutral."", ""1"": ""Moderate 'Computer Skills'."", ""2"": ""Strong, exemplary 'Computer Skills'.""}",Degree to which the turn exhibits 'Computer Skills' (cognitive numerical).,Computer Skills | cognitive numerical | Degree to which the turn exhibits 'Computer Skills' (cognitive numerical).,easy,medium,False,2026.06.0
K0392,Shabbat candle-lighting consistency,facet,899,Jewish spiritual metric,spiritual_religious,Jewish spiritual metric,level_score,neutral,requires_explicit_mention,conditional,"-2,-1,0,1,2","{""-2"": ""Very low 'Shabbat candle-lighting consistency'."", ""-1"": ""Below-average 'Shabbat candle-lighting consistency'."", ""0"": ""Average or not evidenced 'Shabbat candle-lighting consistency'."", ""1"": ""Above-average 'Shabbat candle-lighting consistency'."", ""2"": ""Very high 'Shabbat candle-lighting consistency'.""}",Degree to which the turn exhibits 'Shabbat candle-lighting consistency' (spiritual religious).,Shabbat candle-lighting consistency | Jewish spiritual metric | spiritual religious | Degree to which the turn exhibits 'Shabbat candle-lighting consistency' (spiritual religious).,medium,high,False,2026.06.0
K0393,Spelling Accuracy,facet,,,linguistic_quality,linguistic_quality,level_score,bipolar,observable,universal,"-2,-1,0,1,2","{""-2"": ""Very low 'Spelling Accuracy'."", ""-1"": ""Below-average 'Spelling Accuracy'."", ""0"": ""Average or not evidenced 'Spelling Accuracy'."", ""1"": ""Above-average 'Spelling Accuracy'."", ""2"": ""Very high 'Spelling Accuracy'.""}",Degree to which the turn exhibits 'Spelling Accuracy' (linguistic quality).,Spelling Accuracy | linguistic quality | Degree to which the turn exhibits 'Spelling Accuracy' (linguistic quality).,easy,medium,False,2026.06.0
K0394,Dhikr repetitions / day,facet,793,Sufi practice,spiritual_religious,Sufi practice,frequency_count,neutral,requires_external_data,rare,"-2,-1,0,1,2","{""-2"": ""No evidence; 'Dhikr repetitions / day' never indicated."", ""-1"": ""Rare / minimal indication of 'Dhikr repetitions / day'."", ""0"": ""Unstated or moderate level of 'Dhikr repetitions / day'."", ""1"": ""Frequent / clear indication of 'Dhikr repetitions / day'."", ""2"": ""Very high / extreme 'Dhikr repetitions / day'.""}",Degree to which the turn reveals the frequency/amount of 'Dhikr repetitions / day' (spiritual religious).,Dhikr repetitions / day | Sufi practice | spiritual religious | Degree to which the turn reveals the frequency/amount of 'Dhikr repetitions / day' (spiritual religious).,hard,high,True,2026.06.0
K0395,Peacefulness,facet,,,emotion_affect,emotion_affect,qualitative_trait,positive,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Peacefulness'."", ""-1"": ""Mild lack of 'Peacefulness'."", ""0"": ""'Peacefulness' not expressed / neutral."", ""1"": ""Moderate 'Peacefulness'."", ""2"": ""Strong, exemplary 'Peacefulness'.""}",Degree to which the turn exhibits 'Peacefulness' (emotion affect).,Peacefulness | emotion affect | Degree to which the turn exhibits 'Peacefulness' (emotion affect).,easy,medium,False,2026.06.0
K0396,Doggedness,facet,,,personality_trait,general_trait,qualitative_trait,positive,observable,conditional,"-2,-1,0,1,2","{""-2"": ""Pronounced opposite of 'Doggedness'."", ""-1"": ""Mild lack of 'Doggedness'."", ""0"": ""'Doggedness' not expressed / neutral."", ""1"": ""Moderate 'Doggedness'."", ""2"": ""Strong, exemplary 'Doggedness'.""}",Degree to which the turn exhibits 'Doggedness' (personality trait).,Doggedness | personality trait | Degree to which the turn exhibits 'Doggedness' (personality trait).,easy,medium,False,2026.06.0
